0.664994696,-1.376241065,-0.52171193,-1.104623262,-0.956687811,-0.589875043,-1.696974732,-0.287799839,0.030721083,-0.936690462,0.102916306,
1.096824404,-1.376241065,-1.48592824,1.152583404,-0.091908443,0.458199207,0.468715208,-0.405298766,-0.626683499,-0.050202165,0.984547063,
-0.342977504,-0.833868024,-0.479789481,-1.342223964,-1.3809192,-0.756614128,0,0.495526337,0,0,-0.876673423,
0.065615505,-1.121006693,-0.899013964,-0.74822221,-0.189807994,0.458199207,0.845600427,-0.170300913,-0.484541968,0.239921277,0.200875279,
-0.137617572,-1.152910989,-0.395944585,-0.629421859,-1.217753281,-0.994812821,-1.892763706,-0.209467222,0.848034889,-0.46926936,-0.190960612,
0.367245467,0.442303836,-0.815169068,0.617981825,0.789187518,0.910776724,0.833204447,-0.640296619,0.74142874,0.384982999,0.004957333,
-0.960072708,0.920868284,-0.731324171,-0.273020806,0,0,0,-0.287799839,0,0,-0.386878558,
1.306593901,-0.801963728,-0.940936412,-1.045223087,-1.005637587,-1.137732037,-0.479792345,-0.170300913,-0.733289648,0.513926751,1.278423981,
0.925572031,-0.195782094,-1.360160895,-0.332420982,0.821820702,1.148975418,1.179703549,-0.405298766,-0.608915808,-0.453151391,0.396793225,
-0.04593059,-0.546729356,1.532488036,-0.688822034,0.6260216,0.482019077,0.849518176,0.182195866,0.048488775,-0.63044905,1.866177819,
1.401792946,-0.32339928,-0.27017724,-0.867022561,-2.098849242,-1.923787724,0,-0.522797692,0,0,-0.582796504,
1.358963268,0.31468665,1.364798242,-0.035420105,-1.021954179,-1.280651253,-0.816955501,-0.052801987,0.386074912,0.304393153,-0.288919585,
-0.961675766,0.027547981,2.412859449,-0.629421859,-0.15717481,-1.01863269,-0.480601897,0.103863249,0.172862615,-0.598213112,0.298834252,
1.105613308,-2.397178553,-0.605556826,-1.223423613,-2.474130855,-1.066272429,0,1.122187277,0,0,-0.77871445,
0.140432254,0.282782354,-0.060564999,-0.74822221,-0.973004403,-0.32785648,-0.268911117,-0.483631384,-0.946501945,0.433336906,0.396793225,
-0.460489784,0.123260871,0.652116622,-0.451221333,-0.581406198,-0.566055173,-0.375025746,0.691357881,-0.608915808,-0.259735763,-0.484837531,
1.281352,0.474208133,-0.354022137,-0.035420105,-1.087220546,-1.137732037,-0.776907995,-0.209467222,-0.37793582,1.577712707,-0.386878558,
0.336241301,-0.32339928,-0.27017724,-0.035420105,-1.544085119,-1.399750599,0,-0.013635678,0,0,-0.386878558,
-0.511095275,1.112294063,-0.395944585,-0.807622385,-0.287707545,0.00562169,-0.012359857,0.221362175,-0.644451191,0.143213463,-0.680755477,
-0.062214284,-0.100069205,0.316737036,0.320980948,-0.271390953,0.220000514,0.084769098,-0.209467222,-0.804360414,0.401100968,1.376382954,
1.331825982,0.857059691,-0.815169068,-0.74822221,-0.989320995,-0.208757133,-0.385755948,-0.718629236,-1.088643476,0.417218937,0.200875279,
1.401792946,-0.642442245,-0.479789481,0.320980948,-0.67930575,0.220000514,-1.10223071,0.06469694,1.523207163,0.513926751,-0.190960612,
0.122388659,1.271815545,1.197108449,-1.282823789,0.952353437,0.910776724,0.831577618,0.37802741,-0.715521957,-0.46926936,1.866177819,
-1.051428312,0.825155394,-1.108626205,-1.520424491,-1.674617853,-2.209626156,0,-0.091968295,0,0,-1.072591369,
1.249542022,0.187069464,-0.395944585,-0.807622385,-0.695622342,-0.494595565,-0.098650135,-0.679462928,-1.141946551,0.36886503,0.592711171,
-0.045104993,-1.089102396,1.532488036,0.083380246,0.446539089,0.148540906,0.265326718,0.182195866,0.954641037,-1.162342028,0.298834252,
-0.88255959,-1.408145362,1.071341105,0.499181474,-1.168803506,-0.518415435,-0.825210397,0.260528484,-1.781583442,1.287589264,-0.77871445,
0.99254551,-1.535762548,1.65825538,-0.570021684,-1.087220546,-0.875713474,-1.507831689,-0.287799839,1.167853334,-1.049516245,0.298834252,
1.401792946,-1.089102396,1.532488036,-0.629421859,-0.401923688,-2.257265895,0,-0.131134604,0,0,-0.190960612,
-1.042057751,-0.546729356,-0.689401723,-0.74822221,-0.744572117,0.00562169,-0.582561352,-0.405298766,-0.093652757,0.965229884,0.200875279,
1.109324165,-1.089102396,-1.024781309,-1.282823789,-0.304024137,-0.018198179,-1.052176856,0.260528484,0.563751826,-0.195263887,0.004957333,
0.855808073,0.346590947,-0.186332344,0.083380246,-1.185120097,-0.184937264,0,0.103863249,0,0,0.102916306,
0.681355988,-0.738155135,0.149047243,-0.570021684,0.389431017,-1.185371776,0,1.083020969,0,0,0,
0.898080085,-1.503858251,-1.024781309,-0.09482028,-0.826155076,0.172360776,0,0.456360028,0,0,-0.386878558,
0.872528586,0.442303836,-0.563634378,1.093183229,-1.690934445,-0.828073736,0,0.338861101,0,0,-0.974632396,
1.224434457,-0.100069205,1.113263553,-1.045223087,-0.222441177,-0.280216741,-0.361129134,0.848023116,1.11455026,-0.582095143,-1.072591369,
0.01927294,2.356561627,-1.276315999,-1.104623262,0,0,0,-0.718629236,0,0,-1.268509315,
-0.132368321,-1.216719582,1.071341105,-0.867022561,-0.255074361,-0.804253866,0,0.808856807,0,0,0,
-1.213415518,-0.770059431,0.94557376,2.043586036,0,-0.637514781,0,-0.679462928,0,0,0,
1.01548139,-0.068164908,-1.23439355,0.914982702,0.348639538,0.672578031,0.443409732,-1.149458633,-1.070875785,-0.098556072,0.788629117,
0.500863726,-1.0571981,-1.444005792,0.439781299,0.511805456,0.434379338,0.334611062,-0.757795545,-0.484541968,-0.146909979,2.55189063,
0.301105042,0.95277258,0.107124794,-0.688822034,0.316006354,0.410559469,0.712154194,-0.131134604,-0.839895797,-0.340325608,-1.170550342,
-1.410682104,0.697538208,-0.899013964,3.647390773,0,0,0,1.278852513,0,0,-1.268509315,
1.401792946,-0.642442245,-0.982858861,-0.213620631,0,1.029876071,0,-0.287799839,0,0,-1.170550342,
1.398725092,0.123260871,-0.437867033,-0.154220455,-0.026642075,0.02944156,-0.039310487,-0.640296619,-0.644451191,-1.113988121,0.004957333,
1.401792946,-1.727188327,0.861728863,-0.09482028,0,0,0,0.534692645,0,0,-1.170550342,
-0.462259338,0.218973761,-0.102487447,0.320980948,-0.646672566,-0.280216741,0.307360339,0.730524189,-0.733289648,-1.049516245,-0.77871445,
-1.507219985,-0.131973501,1.155186001,-1.282823789,-0.369290504,-0.613694912,-0.222478161,-0.170300913,0.11955954,0.433336906,-0.974632396,
0.774937442,-0.642442245,-1.108626205,0.617981825,-1.478818751,-0.494595565,-0.105273886,-0.091968295,-0.928734254,1.416533017,0.494752198,
0.928669865,-1.121006693,-1.695540481,-1.164023438,0,0,0,0.808856807,0,0,-0.876673423,
-0.432442476,-1.216719582,1.574410484,-0.332420982,-2.180432201,-2.519284457,0,-0.561964001,0,0,-0.876673423,
0.278700904,-0.068164908,1.239030898,0.202180597,-0.059275259,-0.423135957,0.796825293,0.260528484,0.172862615,-0.678802957,-0.09300164,
1.074928918,-0.865772321,-1.23439355,-0.451221333,0.446539089,0.624938293,0.751641807,-0.522797692,0.226165689,0.110977525,0.592711171,
0.429208165,-0.993389507,-0.815169068,-0.035420105,-1.217753281,-1.256831384,-1.764622401,-0.052801987,1.878560991,0.320511123,0.396793225,
0.705804195,-0.610537949,-0.982858861,0.023980071,-0.630355974,-0.137297526,0.071251233,-0.483631384,-0.25356198,0.336629092,0.102916306,
-0.001192052,0.059452278,-0.899013964,-0.391821157,-0.434556872,-0.375496219,-0.332782103,-0.522797692,-1.195249625,0.69122441,0.396793225,
0.207111869,0.633729615,-0.940936412,-0.985822912,-1.364602608,-2.257265895,0,-0.326966148,0,0,-0.190960612,
0.368451722,0.888963987,-1.066703757,-0.154220455,-0.467190055,-0.256396872,0.085437195,-0.209467222,-1.390694231,1.02970176,0.298834252,
1.401792946,-0.291494984,-0.354022137,0.023980071,-0.695622342,-0.804253866,-0.582622618,0.143029557,0.403842603,1.271471295,-0.582796504,
-0.300878645,-1.759092623,1.322875794,-0.391821157,0.80550411,-0.994812821,0,0.534692645,0,0,-1.072591369,
1.355280049,1.59085851,0.065202346,-0.391821157,0.560755232,0.577298554,0.611358945,-0.287799839,-0.484541968,1.045819729,0.200875279,
1.344099191,0.41039954,-0.689401723,-0.391821157,-0.907738036,-1.090092298,-0.479199132,-0.170300913,0.24393338,-0.034084196,1.082506036,
0.646150688,-0.163877798,0.987496208,-0.510621508,1.033936396,0.815497247,1.682729779,0.37802741,-0.893198871,-0.549859205,2.258013711,
1.211955675,-0.451016466,0.610194174,0.320980948,0.772870926,0.577298554,0.705772063,0.025530631,-0.218026597,0.046505649,1.670259873,
0.47012475,0.31468665,1.239030898,-1.104623262,0.495488865,0.339099861,0.312280156,0.260528484,-0.12918814,-0.340325608,0.592711171,
1.401792946,-0.32339928,0.819806415,0.855582527,-0.15717481,-0.589875043,-0.040586979,0.495526337,-0.733289648,-0.80774671,-0.288919585,
-0.193955757,-1.408145362,0.065202346,0.023980071,-0.728255525,-1.01863269,-1.46044902,0.417193719,-0.146955831,-1.436347502,-0.386878558,
1.361768671,-0.514825059,0.819806415,-0.926422736,-0.565089607,-1.137732037,-0.349354759,0.025530631,0.101791849,0.159331432,-0.484837531,
1.219474278,0.569921022,-0.228254792,-0.273020806,-0.85878826,-0.851893605,-0.488217083,-0.170300913,0.048488775,-0.082438103,-0.190960612,
-0.414873082,0.123260871,-0.689401723,1.21198358,-1.299336241,-0.780433997,-0.325602829,-0.444465075,0.510448752,1.013583791,-0.680755477,
0.161910499,-2.014326995,-1.611695585,7.152001123,0,0,0,1.592182983,0,0,-1.268509315,
-1.608265936,1.144198359,-0.815169068,0.142780422,0.593388416,0.458199207,0,0.652191572,-0.537845042,0.272157215,0.004957333,
0.347425423,0.538016726,0.568271725,-0.09482028,0.642338191,0.791677378,0.304434066,0.103863249,-0.200258905,-0.485387329,2.160054738,
1.401792946,-1.248623879,-1.444005792,-0.035420105,0.479172273,1.148975418,0,1.004688351,-0.786592722,1.787246304,-0.876673423,
1.305060666,0.888963987,-0.186332344,-0.926422736,0.80550411,0.886956855,0.444825573,-0.248633531,-0.520077351,-0.340325608,1.670259873,
-0.578844873,1.208006952,-0.689401723,-0.867022561,0,0,0,0.025530631,0,0,-1.072591369,
-0.456980612,0.250878057,1.406720691,-0.926422736,0.332322946,0.291460122,-0.643721832,-0.326966148,-0.537845042,0.014269711,0.494752198,
-1.926394505,1.335624138,-0.144409895,-0.213620631,0.071257476,0.410559469,0.016871983,0.534692645,-0.804360414,-0.888336555,0.004957333,
1.155881704,-0.929580914,-1.444005792,-0.74822221,1.963982132,1.696832412,3.591121307,1.35718513,2.820248637,-0.034084196,1.082506036,
1.401792946,0.282782354,0.987496208,-0.510621508,0.691287967,0.767857509,0.422026179,-0.091968295,1.007944111,-1.13010609,0.298834252,
0.220728602,1.016581173,0.149047243,0.261580773,1.06656958,1.387174111,1.324021641,-0.836128163,1.683116386,-0.340325608,0.102916306,
0.444568688,0.155165167,-0.52171193,1.508984457,-1.054587363,0.124721037,0,0.260528484,0.999060266,1.561594738,-0.974632396,
0.061791704,-0.32339928,0.400581932,0.617981825,-0.532456423,-0.065837918,-1.166598258,-1.384456486,-0.058117374,-0.46926936,0.200875279,
